18207	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
18208	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
18211	Theresienstadt / Deutschland (KZ)	1945-05-08			
18212	Theresienstadt / Deutschland (KZ)	1945-05-08			
18238	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
18240	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
18258	Theresienstadt / Deutschland (KZ)	1945-05-08			
18263	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
18270	Theresienstadt / Deutschland (KZ)	1945-05-08			
18271	Theresienstadt / Deutschland (KZ)	1945-05-08			
18291	Theresienstadt / Deutschland (KZ)	1945-05-08			
18293	Theresienstadt / Deutschland (KZ)	1945-05-08			
18302	Theresienstadt / Deutschland (KZ)	1945-05-08			
18308	Buchenwald / Deutschland (KZ)	1945-04-11			
18393	Theresienstadt / Deutschland (KZ)	1945-05-08			
18405	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
18422	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
18425	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
18426	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
18427	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
18441	Buchenwald / Deutschland (KZ)	1945-04-11			
18442	Theresienstadt / Deutschland (KZ)	1945-05-08			
18445	Buchenwald / Deutschland (KZ)	1945-04-11			
18448	Theresienstadt / Deutschland (KZ)	1945-05-08			
18450	Theresienstadt / Deutschland (KZ)	1945-05-08			
18483	Theresienstadt / Deutschland (KZ)	1945-05-08			
18503	Buchenwald / Deutschland (KZ)	1945-04-11			
18506	Buchenwald / Deutschland (KZ)	1945-04-11			
18510	Buchenwald / Deutschland (KZ)	1945-04-11			
18520	Buchenwald / Deutschland (KZ)	1945-04-11			
18529	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
18533	Buchenwald / Deutschland (KZ)	1945-04-11			
18546	Theresienstadt / Deutschland (KZ)	1945-05-08			
18607	Buchenwald / Deutschland (KZ)	1945-04-11			
18609	Theresienstadt / Deutschland (KZ)	1945-05-08			
18610	Theresienstadt / Deutschland (KZ)	1945-05-08			
18611	Theresienstadt / Deutschland (KZ)	1945-05-08			
18612	Theresienstadt / Deutschland (KZ)	1945-05-08			
18617	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
18630	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
18632	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
18676	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
18679	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
18725	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
18732	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
18733	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
18753	Buchenwald / Deutschland (KZ)	1945-04-11			
18760	Theresienstadt / Deutschland (KZ)	1945-05-08			
18762	Buchenwald / Deutschland (KZ)	1945-04-11			
18781	Theresienstadt / Deutschland (KZ)	1945-05-08			
18784	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
18844	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
18847	Buchenwald / Deutschland (KZ)	1945-04-11			
18861	Buchenwald / Deutschland (KZ)	1945-04-11			
18863	Buchenwald / Deutschland (KZ)	1945-04-11			
18883	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
18884	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
18885	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
18886	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
18887	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
18920	Buchenwald / Deutschland (KZ)	1945-04-11			
18961	Theresienstadt / Deutschland (KZ)	1945-05-08			
18983	Theresienstadt / Deutschland (KZ)	1945-05-08			
18984	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
18993	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
18994	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
18997	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19041	Theresienstadt / Deutschland (KZ)	1945-05-08			
19050	Theresienstadt / Deutschland (KZ)	1945-05-08			
19051	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19075	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19076	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19077	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19096	Dachau / Deutschland (KZ)	1945-04-29			
19191	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19207	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19232	Theresienstadt / Deutschland (KZ)	1945-05-08			
19286	Theresienstadt / Deutschland (KZ)	1945-05-08			
19333	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19338	Buchenwald / Deutschland (KZ)	1945-04-11			
19363	Theresienstadt / Deutschland (KZ)	1945-05-08			
19364	Theresienstadt / Deutschland (KZ)	1945-05-08			
19365	Theresienstadt / Deutschland (KZ)	1945-05-08			
19414	Theresienstadt / Deutschland (KZ)	1945-05-08			
19415	Theresienstadt / Deutschland (KZ)	1945-05-08			
19418	Theresienstadt / Deutschland (KZ)	1945-05-08			
19420	Theresienstadt / Deutschland (KZ)	1945-05-08			
19421	Theresienstadt / Deutschland (KZ)	1945-05-08			
19427	Buchenwald / Deutschland (KZ)	1945-04-11			
19500	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19501	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19502	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19544	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19546	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19547	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19563	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19564	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19579	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19580	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19581	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19582	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19584	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19588	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19601	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19602	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19603	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19605	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19613	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19615	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19616	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19617	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19626	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19627	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19675	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19740	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19758	Theresienstadt / Deutschland (KZ)	1945-05-08			
19777	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19778	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19779	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19780	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19781	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19782	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19783	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19850	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19899	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19900	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19901	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
19953	Buchenwald / Deutschland (KZ)	1945-04-11			
19995	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20030	Theresienstadt / Deutschland (KZ)	1945-05-08			
20031	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20032	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20033	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20035	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20076	Theresienstadt / Deutschland (KZ)	1945-05-08			
20131	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20172	Theresienstadt / Deutschland (KZ)	1945-05-08			
20184	Theresienstadt / Deutschland (KZ)	1945-05-08			
20185	Theresienstadt / Deutschland (KZ)	1945-05-08			
20190	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20191	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20309	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20310	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20311	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20329	Theresienstadt / Deutschland (KZ)	1945-05-08			
20352	Theresienstadt / Deutschland (KZ)	1945-05-08			
20385	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20386	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20387	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20388	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20391	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20446	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20447	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20454	Theresienstadt / Deutschland (KZ)	1945-05-08			
20480	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20482	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20488	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20495	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20506	Theresienstadt / Deutschland (KZ)	1945-05-08			
20513	Theresienstadt / Deutschland (KZ)	1945-05-08			
20577	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20578	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20579	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20611	Buchenwald / Deutschland (KZ)	1945-04-11			
20627	Buchenwald / Deutschland (KZ)	1945-04-11			
20731	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20732	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20740	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20743	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20744	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20746	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20768	Theresienstadt / Deutschland (KZ)	1945-05-08			
20792	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20820	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20843	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20894	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20896	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20908	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20909	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20910	Buchenwald / Deutschland (KZ)	1945-04-11			
20956	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20957	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20958	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20959	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20960	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20961	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
20962	Buchenwald / Deutschland (KZ)	1945-04-11			
20969	Theresienstadt / Deutschland (KZ)	1945-05-08			
20980	Theresienstadt / Deutschland (KZ)	1945-05-08			
20981	Theresienstadt / Deutschland (KZ)	1945-05-08			
20996	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
21003	Theresienstadt / Deutschland (KZ)	1945-05-08			
21004	Theresienstadt / Deutschland (KZ)	1945-05-08			
21007	Theresienstadt / Deutschland (KZ)	1945-05-08			
21018	Theresienstadt / Deutschland (KZ)	1945-05-08			
21056	Theresienstadt / Deutschland (KZ)	1945-05-08			
21057	Theresienstadt / Deutschland (KZ)	1945-05-08			
21058	Theresienstadt / Deutschland (KZ)	1945-05-08			
21061	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
21065	Theresienstadt / Deutschland (KZ)	1945-05-08			
21081	Theresienstadt / Deutschland (KZ)	1945-05-08			
21148	Mauthausen / Deutschland (KZ)	1945-05-05			
21158	Theresienstadt / Deutschland (KZ)	1945-05-08			
21175	Theresienstadt / Deutschland (KZ)	1945-05-08			
21296	Theresienstadt / Deutschland (KZ)	1945-05-08			
21297	Theresienstadt / Deutschland (KZ)	1945-05-08			
21304	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
21324	Buchenwald / Deutschland (KZ)	1945-04-11			
21403	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
21442	Theresienstadt / Deutschland (KZ)	1945-05-08			
21506	Theresienstadt / Deutschland (KZ)	1945-05-08			
21508	Theresienstadt / Deutschland (KZ)	1945-05-08			
21509	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
21577	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
21578	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
21622	Theresienstadt / Deutschland (KZ)	1945-05-08			
21634	Bergen-Belsen / Deutschland (KZ)	1945-04-15			
21642	Theresienstadt / Deutschland (KZ)	1945-05-08			
41	St. Margrethen	1944-12-07			
42	Ascona	1929-12-01			
43	St. Margrethen	1944-12-07			
44	Genf	1942-09-15			
45	Stabio	1944-04-12			
46	Dörflingen	1938-08-15			
47	Basel	1946-10-09			
48	Buchs	1938-12-19			
49	Kreuzlingen	1945-02-07			
50	St. Julien	1944-01-31			
52	St. Julien	1944-01-31			
53	Buchs	1938-07-19			
54	Kreuzlingen	1945-02-07			
55	St. Margrethen	1949-12-19			
57	Buchs	1938-12-19			
58	Buchs	1938-12-19			
59	Genf	1974-08-09			
60	Chiasso	1938-08-01			
62	Genf	1943-10-11			
63	Chiasso	1938-07-01			
65	Genf	1943-10-11			
68	Zürich	1942-10-11			
73	Schaffhausen	1938-09-29			
75	Nyon	1942-09-23			
77	Buchs	1938-11-26			
79	Sagno	1943-11-13			
86	Stabio	1943-10-10			
87	Stabio	1943-10-10			
90	Genf	1962-10-05			
92	Genf	1942-10-06			
93	Genf	1942-10-06			
95	Zürich	1942-09-27			
100	Buchs	1937-10-31			
102	Genf	1936-04-01			
104	St. Cergues	1942-10-04			
105	St. Margrethen	1945-08-07			
107	Basel	1938-08-07			
108	Genf	1942-09-28			
109	Genf	1942-09-28			
110	Kreuzlingen	1945-02-07			
111	Jussy	1943-09-09			
112	Genf	1942-09-01			
113	Kreuzlingen	1945-02-07			
116	Végy-Jussy	1942-12-15			
119	Basel	1945-06-01			
120	Stabio	1943-11-25			
121	Basel	1945-06-23			
122	Genf	1942-09-06			
127	Kreuzlingen	1945-02-07			
128	Genf	1961-06-10			
130	Basel	1938-08-10			
144	Genf	1969-07-04			
145	Genf	1958-10-27			
146	Genf	1957-09-29			
150	Diepoldsau	1938-08-01			
151	St. Margrethen	1944-12-07			
152	St. Margrethen	1944-12-07			
156	Buchs	1938-08-03			
158	Basel	1945-06-30			
159	Basel	1945-06-30			
163	Leysin	1932-09-01			
164	Diepoldsau	1938-08-17			
167	Diepoldsau	1938-12-21			
170	Buchs	1941-05-02			
171	Buchs	1938-08-03			
173	Buchs	1938-08-03			
175	Annemasse	1943-06-15			
176	Annemasse	1943-06-16			
194	Genève	1943-01-15			
195	Genf	1943-01-15			
200	Buchs	1950-03-24			
201	Como	1952-03-06			
204	Genf	1942-09-29			
206	Kreuzlingen	1945-02-07			
208	Genf	1942-09-29			
212	St. Julien	1942-11-24			
213	St. Julien	1942-11-24			
218	Kreuzlingen	1945-02-07			
227	St. Margrethen	1944-12-07			
228	Basel	1945-06-23			
230	Vacallo	1943-12-05			
232	Hermence	1943-08-14			
233	Genf	1957-04-01			
235	Kreuzlingen	1945-02-07			
238	Buchs	1939-01-29			
239	Buchs	1938-08-08			
242	Buchs	1939-01-29			
246	Genf	1947-03-31			
249	Genf	1942-08-26			
250	Diepoldsau	1938-12-28			
254	Basel	1949-05-31			
255	Diepoldsau	1938-12-28			
256	Cento Campi	1943-12-08			
257	St. Cergues	1942-10-04			
258	Basel	1939-06-18			
262	St. Didier	1943-09-28			
264	Annemasse	1943-10-21			
265	Genf	1942-10-01			
266	St. Julien	1942-11-04			
270	Genf	1942-09-12			
271	Genf	1942-09-13			
272	Genf	1958-11-24			
273	Genf	1958-11-24			
274	Genf	1958-11-24			
285	St. Gingolph	1942-09-28			
293	Genf	1961-09-26			
296	St. Cergues	1942-10-04			
297	St. Cergues	1942-10-04			
298	Buchs	1948-09-02			
303	Buchs	1956-12-06			
305	Chêne-Bourg	1944-05-01			
316	St. Margrethen	1944-12-07			
317	St. Margrethen	1944-12-07			
318	Kreuzlingen	1938-08-13			
321	Buchs	1949-06-12			
322	Annemasse	1942-12-24			
332	Kreuzlingen	1945-02-07			
335	Sergy-St.Senis	1944-03-28			
336	Vevey	1942-09-30			
339	Poschiavo	1943-10-17			
342	Campocologno	1943-11-20			
343	Campocologno	1943-11-20			
344	Kreuzlingen	1945-02-07			
345	Sagno	1943-10-11			
346	Sagno	1943-10-11			
347	Coprino	1945-02-07			
350	Buchs	1956-11-23			
367	Kreuzlingen	1945-02-07			
378	Couret	1943-02-26			
388	Diepoldsau	1938-08-15			
390	Basel	1938-06-20			
400	Cento Campi	1943-10-08			
401	Kreuzlingen	1945-02-07			
406	Buchs	1968-09-14			
413	St. Margrethen	1944-12-07			
414	St. Margrethen	1944-12-07			
416	Genf	1943-09-04			
423	St. Gingolph	1942-12-27			
425	St. Gingolph	1942-12-27			
426	Trient	1942-09-25			
429	Diepoldsau	1938-12-06			
432	Zürich	1950-11-10			
433	Zürich	1950-11-10			
434	Kreuzlingen	1945-02-07			
436	Kreuzlingen	1945-02-07			
437	Schaffhausen	1943-11-02			
438	Les Verrières	1942-09-30			
441	Stein am Rhein	1941-11-27			
444	Kleinhüningen	1938-09-05			
451	Basel	1938-08-18			
453	Kreuzlingen	1945-02-07			
456	Annemasse/Varembé	1942-10-14			
461	Diepoldsau	1938-12-08			
463	Diepoldsau	1938-12-24			
464	Chiasso	1943-10-01			
466	Kreuzlingen	1946-05-28			
486	Basel	1938-11-15			
492	Genf	1931-12-01			
509	Basel	1939-08-09			
530	Kreuzlingen	1945-06-01			
531	Chiasso	1943-10-01			
536	Basel	1939-03-01			
546	St. Margrethen	1944-12-07			
547	Genfersee Craux 	1942-09-19			
552	Ponte Tresa	1943-10-08			
553	Ponte Tresa	1943-10-11			
557	Genf	1960-03-17			
560	Basel	1945-06-30			
564	Annemasse	1942-10-24			
567	Col de Balme	1942-10-08			
574	Col de Coux	1942-12-30			
575	Col de Coux	1942-12-30			
576	Col de Coux	1942-12-30			
588	Kreuzlingen	1945-02-07			
589	Kreuzlingen	1945-02-07			
590	Basel	1938-11-20			
592	Kreuzlingen	1945-02-07			
594	Kreuzlingen	1945-02-07			
596	Stabio	1944-03-25			
597	Kreuzlingen	1945-02-07			
599	Kreuzlingen	1945-02-07			
600	Kreuzlingen	1945-02-07			
602	Kreuzlingen	1945-02-07			
604	Genf	1943-09-29			
605	Genf	1943-09-29			
606	Kreuzlingen	1945-02-07			
609	Diepoldsau	1938-12-13			
611	Diepoldsau	1938-12-13			
613	Basel	1948-11-12			
618	Weil am Rhein	1938-12-06			
622	St. Margrethen	1944-12-07			
627	St. Margrethen	1944-12-07			
635	Col de Balme	1942-10-10			
645	Kreuzlingen	1945-02-07			
646	Sorol 	1943-11-01			
649	Kreuzlingen	1945-02-07			
651	Buchs	1938-08-03			
660	Chancy	1943-06-27			
661	Chancy	1943-06-27			
677	Puplingen	1942-10-15			
680	Pino	1943-10-03			
683	Diepoldsau	1938-08-16			
686	Kreuzlingen	1946-10-25			
689	Bad. Bahnhof / Basel	1939-02-17			
694	St. Margrethen	1944-12-07			
703	St. Margrethen	1944-12-07			
712	Genf	1942-09-17			
720	Wallbach	1943-09-28			
721	Diepoldsau	1938-08-10			
724	Le Châtelard	1943-02-10			
725	Diepoldsau	1938-08-16			
728	Schaffhausen	1936-11-06			
729	Schaffhausen	1936-11-06			
736	Buchs	1939-06-04			
744	Genf	1942-09-27			
747	Diepoldsau	1938-12-01			
748	Chancy	1942-10-02			
750	Basel	1938-07-01			
751	Kreuzlingen	1945-02-07			
760	Thayngen	1938-08-01			
780	Chiasso	1938-07-18			
781	Chiasso	1938-07-18			
782	Chiasso	1938-07-18			
785	Campocologno	1943-09-17			
794	Basel	1938-07-01			
800	Genf	1934-01-15			
802	Basel	1943-12-13			
808	Altach	1938-12-11			
810	Vallmara	1943-12-11			
813	Annemasse	1943-06-23			
818	Thayngen	1938-08-29			
822	Kreuzlingen	1945-02-07			
840	St. Margrethen	1944-12-07			
841	Lörrach / Basel	1938-08-04			
845	Schaffhausen	1938-07-17			
846	Cabbio	1944-03-31			
848	Cabbio	1944-03-31			
857	Buchs	1938-07-08			
859	Diepoldsau	1938-11-29			
865	Martigny	1942-10-10			
869	Kreuzlingen	1945-02-07			
872	Genf	1941-01-12			
873	St. Margrethen	1944-12-07			
875	St. Margrethen	1944-12-07			
876	St. Margrethen	1944-12-07			
877	St. Margrethen	1944-12-07			
884	Ouchy	1942-09-05			
896	Dübendorf	1947-07-04			
899	Chiasso	1938-07-01			
921	Basel	1944-08-21			
925	Badischer Bahnhof	1938-06-24			
926	Buchs	1945-12-14			
935	Basel	1938-04-01			
941	St. Margrethen	1944-12-07			
946	St. Margrethen	1944-12-07			
949	Kreuzlingen	1945-02-07			
952	Chiasso	1938-05-10			
967	Chiasso	1943-12-27			
968	Kreuzlingen	1945-02-07			
980	Basel	1938-11-22			
984	Genf	1940-05-10			
987	Genf	1942-09-20			
990	Genf	1943-09-18			
994	Genf	1942-09-20			
995	Genf	1942-09-20			
997	Hermance	1944-05-21			
999	Basel	1938-11-17			
1000	St. Margrethen	1944-12-07			
1001	Genf	1943-09-06			
1002	Basel	1939-12-15			
1003	Genf	1943-09-06			
1005	Altstätten	1938-12-01			
1007	Basel	1945-06-23			
1010	Genf	1943-09-06			
1012	Genf	1944-09-01			
1013	Les Verrières	1942-10-06			
1014	Kreuzlingen	1945-02-07			
1015	Hermance	1944-04-21			
1017	Anières	1943-01-22			
1018	Anières	1943-01-22			
1019	St. Margrethen	1944-12-07			
1020	Basel	1945-06-23			
1022	St. Margrethen	1944-12-07			
1024	Les Verrières	1942-10-06			
1025	Basel	1945-06-23			
1029	Genf	1942-10-30			
1035	Basel	1945-06-23			
1039	Genf	1942-12-24			
1042	Genf	1942-08-31			
1055	Diepoldsau	1938-08-14			
1058	Basel	1944-08-21			
1060	Genf	1957-05-18			
1064	St. Margrethen	1944-12-07			
1066	Buchs	1929-09-01			
1067	Basel	1944-08-21			
1074	Hermance	1944-04-21			
1075	Hermance	1944-04-21			
1076	St. Gallen	1939-06-15			
1078	Buchs	1931-07-01			
1082	Schaffhausen	1938-10-25			
1083	Kreuzlingen	1945-02-07			
1084	Viano	1944-04-23			
1085	Annemasse	1942-09-08			
1093	Carona	1944-05-26			
1102	Buchs	1938-07-26			
1103	Basel	1938-08-26			
1104	Kreuzlingen	1945-02-07			
1107	Diepoldsau	1938-08-13			
1121	St. Margrethen	1944-12-07			
1123	St. Margrethen	1944-12-07			
1126	Ponte Tresa	1943-10-08			
1128	St. Margrethen	1944-12-07			
1129	Lugano	1943-06-14			
1132	Kreuzlingen	1945-02-07			
1136	Campocologno	1943-12-01			
1138	Gy	1943-09-05			
1145	St. Julien	1943-01-25			
1146	St. Julien	1943-01-25			
1151	Diepoldsau	1938-12-13			
1152	Diepoldsau	1938-12-13			
1154	Perly	1942-10-01			
1159	Basel	1939-09-28			
1161	Genf	1943-04-25			
1162	Buchs	1939-08-09			
1166	Basel / Schaffhausen	1934-02-12			
1170	Etoy	1943-12-22			
1171	Etoy	1943-12-22			
1172	Genf-Verrier	1942-09-27			
1173	Genf Verrier	1942-09-26			
1174	Kreuzlingen	1945-02-07			
1178	Trient	1943-09-05			
1179	St. Gingolph	1943-09-16			
1180	St. Gingolph	1943-09-16			
1181	Genf	1942-11-14			
1182	Genf	1942-11-14			
1184	Charmil	1942-12-09			
1188	Martigny	1942-09-22			
1204	Genf	1943-04-09			
1207	St. Gingolph	1942-10-05			
1215	Basel	1939-08-09			
1219	Basel	1939-08-09			
1230	Genf	1942-12-16			
1231	Genf	1942-12-16			
1234	Bure	1944-04-22			
1235	Chiasso	1944-03-23			
1239	Lausanne	1942-09-23			
1243	Muggio	1944-02-02			
1245	Muggio	1944-02-02			
1248	Campocologno	1943-09-14			
1250	Campocologno	1943-09-14			
1251	Campocologno	1943-09-14			
1252	Campocologno	1943-09-14			
1255	St. Margrethen	1944-12-07			
1256	Annemasse	1942-11-28			
1257	Annemasse	1942-11-28			
1259	Annemasse	1942-09-18			
1260	Annemasse	1942-09-18			
1261	Chancy	1942-10-02			
1262	Chancy	1942-10-02			
1267	Ponte Tresa	1943-10-08			
1268	Kreuzlingen	1945-02-07			
1269	Basel	1961-09-30			
1271	St. Maurice	1942-09-28			
1272	St. Maurice	1942-09-28			
1273	Kreuzlingen	1945-02-07			
1274	Bouveret	1942-12-27			
1284	Kreuzlingen	1945-02-07			
1291	Campocologno	1943-12-28			
1292	Campocologno	1943-11-28			
1296	Les Verrières	1943-10-07			
1308	Annemasse	1943-01-31			
1309	Cara	1942-12-01			
1313	St. Margrethen	1944-12-07			
1315	Basel	1937-12-01			
1316	Rolle	1942-09-29			
1317	Rolle	1942-09-29			
1322	Ponte Tresa	1943-10-08			
1326	Flughafen Dübendorf	1938-11-30			
1333	Shaffhausen	1941-06-09			
1335	Basel	1939-08-19			
1353	Buchs	1942-09-17			
1384	Mugio	1943-12-06			
1419	Kreuzlingen	1945-02-07			
1426	Kreuzlingen	1945-02-07			
1440	Basel	1944-08-21			
1441	Bruzella	1943-11-10			
1442	Basel	1944-08-21			
1443	Basel	1944-08-14			
1444	Basel	1944-08-21			
1445	St. Margrethen	1944-12-07			
1446	St. Margrethen	1944-12-07			
1447	Bruzella	1943-11-10			
1448	Bruzella	1943-11-10			
1449	Bruzella	1943-11-10			
1450	Basel	1944-08-21			
1462	Kreuzlingen	1947-12-05			
1463	Hermance	1943-11-12			
1465	Flughafen Zürich	1950-04-04			
1467	Kreuzlingen	1947-12-06			
1470	Chiasso	1938-08-26			
1472	Chiasso	1938-08-26			
1474	Kreuzlingen	1945-02-07			
1475	Kreuzlingen	1945-02-07			
1485	Stabio	1943-10-04			
1487	Meyrin	1944-03-28			
1488	Basel	1945-06-21			
1500	Schaffhausen	1938-08-01			
1515	Kreuzlingen	1945-02-07			
1521	Kreuzlingen	1945-02-07			
1522	Basel	1947-06-11			
1524	Basel	1947-06-11			
1528	Kreuzlingen	1945-02-07			
1541	Buchs	1939-01-27			
1542	Au	1938-11-26			
1545	Kreuzlingen	1945-02-07			
1546	Kreuzlingen	1945-02-07			
1548	Genf	1942-09-27			
1550	Martigny	1943-09-24			
1551	Martigny	1943-09-24			
1553	Kreuzlingen	1945-02-07			
1554	Domodossola	1938-08-06			
1557	Ramsen	1939-05-07			
1558	St. Gingolph	1943-09-16			
1559	Buchs	1938-07-18			
1562	Diepoldsau	1938-11-21			
1570	Kreuzlingen	1945-02-07			
1576	Diepoldsau	1938-08-16			
1592	Campocologno	1943-12-05			
1594	Kreuzlingen	1945-02-07			
1599	St. Margrethen	1944-12-07			
1600	Kreuzlingen	1945-02-07			
1601	Kreuzlingen	1945-02-07			
1607	Basel	1944-08-21			
1612	Diepoldsau	1938-12-06			
